No.,storeNumber,countryCode,ownershipTypeCode,schedule,slug,latitude,longitude,streetAddressLine1,streetAddressLine2,streetAddressLine3,city,countrySubdivisionCode,postalCode,currentTimeOffset,windowsTimeZoneId,olsonTimeZoneId,GMT,GMT_city,Mon,Tue,Wed,Thu,Fri,Sat,Sun
12492,7732-286796,US,CO,"[{'dayName': 'Today', 'hours': '6:00 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '6:00 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:30 AM to 5:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:30 AM to 5:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 5:00 PM', 'open': True, 'holiday': ''}]",franklin-park-105-vip-drive-105-vip-drive-franklin-park-pa-150907913-us,40.617252,-80.094066,105 VIP Drive,Null,Null,Franklin Park,PA,150907913,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,5:00 AM to 5:00 PM,6:00 AM to 6:00 PM,6:00 AM to 6:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:30 AM to 5:00 PM,6:30 AM to 5:00 PM
12493,55156-288563,US,LS,"[{'dayName': 'Today', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}]",giant-eagle-seven-fields-42-206-seven-fields-blvd-seven-fields-pa-16046-us,40.689191,-80.057358,206 Seven Fields Blvd.,Null,Null,Seven Fields,PA,16046,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM
12494,796-283084,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:30 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}]",cranberry-commons-drive-1713-route-228-cranberry-township-pa-160665329-us,40.686749,-80.082592,1713 Route 228,M,Null,Cranberry Township,PA,160665329,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:30 AM to 9:00 PM
12495,29701-179005,US,CO,"[{'dayName': 'Today', 'hours': '4:30 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '4:30 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '4:30 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '4:30 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '4:30 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '4:30 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '4:30 AM to 8:30 PM', 'open': True, 'holiday': ''}]",slauson-sepulveda-6150-slauson-avenue-culver-city-ca-902306412-us,33.988168,-118.392698,6150 Slauson Avenue,Null,Null,Culver City,CA,902306412,-420,Pacific Standard Time,GMT-08:00 America/Los_Angeles,GMT-08:00,America/Los_Angeles,4:30 AM to 8:30 PM,4:30 AM to 8:30 PM,4:30 AM to 8:30 PM,4:30 AM to 8:30 PM,4:30 AM to 8:30 PM,4:30 AM to 8:30 PM,4:30 AM to 8:30 PM
12496,74574-79834,US,LS,"[{'dayName': 'Today', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}]",pavilions-culver-city-2212-11030-jefferson-blvd-culver-city-ca-902305520-us,33.996832,-118.394214,11030 Jefferson Blvd,Null,Null,Culver City,CA,902305520,-420,Pacific Standard Time,GMT-08:00 America/Los_Angeles,GMT-08:00,America/Los_Angeles,6:00 AM to 8:00 PM,6:00 AM to 8:00 PM,6:00 AM to 8:00 PM,6:00 AM to 8:00 PM,6:00 AM to 8:00 PM,6:00 AM to 8:00 PM,6:00 AM to 8:00 PM
12497,76328-97203,US,LS,"[{'dayName': 'Today', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}]",target-culver-city-t-198-10820-jefferson-blvd-culver-city-ca-902304935-us,33.999166,-118.393414,10820 Jefferson Blvd,Null,Null,Culver City,CA,902304935,-420,Pacific Standard Time,GMT-08:00 America/Los_Angeles,GMT-08:00,America/Los_Angeles,8:00 AM to 9:00 PM,8:00 AM to 9:00 PM,8:00 AM to 9:00 PM,8:00 AM to 9:00 PM,8:00 AM to 9:00 PM,8:00 AM to 9:00 PM,8:00 AM to 9:00 PM
12498,51992-276512,US,LS,"[{'dayName': 'Today', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}]",ralphs-culver-city-284-10772-jefferson-blvd-culver-city-ca-90230-us,34.002155,-118.393394,10772 Jefferson Blvd,Null,Null,Culver City,CA,90230,-420,Pacific Standard Time,GMT-08:00 America/Los_Angeles,GMT-08:00,America/Los_Angeles,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM
12499,59722-293795,US,CO,"[{'dayName': 'Today', 'hours': '4:30 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '4:30 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '4:30 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '4:30 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '4:30 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '4:30 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '4:30 AM to 8:30 PM', 'open': True, 'holiday': ''}]",jefferson-overland-ave-10700-jefferson-blvd-culver-city-ca-90230-us,34.003624,-118.39329,10700 Jefferson Blvd,Null,Null,Culver City,CA,90230,-420,Pacific Standard Time,GMT-08:00 America/Los_Angeles,GMT-08:00,America/Los_Angeles,4:30 AM to 8:30 PM,4:30 AM to 8:30 PM,4:30 AM to 8:30 PM,4:30 AM to 8:30 PM,4:30 AM to 8:30 PM,4:30 AM to 8:30 PM,4:30 AM to 8:30 PM
12500,21686-214165,US,LS,"[{'dayName': 'Today', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}]",ralphs-marina-del-rey-280-4311-lincoln-blvd-marina-del-rey-ca-92092-us,33.984308,-118.443003,4311 Lincoln Blvd,Null,Null,Marina Del Rey,CA,92092,-420,Pacific Standard Time,GMT-08:00 America/Los_Angeles,GMT-08:00,America/Los_Angeles,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM
12501,616-341,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}]",lincoln-maxella-4264-lincoln-boulevard-marina-del-rey-ca-902925654,33.985986,-118.443085,4264 Lincoln Boulevard,Null,Null,Marina Del Rey,CA,902925654,-420,Pacific Standard Time,GMT-08:00 America/Los_Angeles,GMT-08:00,America/Los_Angeles,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM
12502,17404-175104,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '4:30 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:30 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:30 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}]",sepulveda-washington-4114-sepulveda-blvd-culver-city-ca-902304700-us,34.006874,-118.412548,4114 Sepulveda Blvd,Null,Null,Culver City,CA,902304700,-420,Pacific Standard Time,GMT-08:00 America/Los_Angeles,GMT-08:00,America/Los_Angeles,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,4:30 AM to 8:30 PM,5:30 AM to 8:00 PM,5:30 AM to 8:00 PM
12503,10906-103100,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 5:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 5:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 5:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 5:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:30 AM to 5:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:30 AM to 5:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 5:00 PM', 'open': True, 'holiday': ''}]",des-plaines-2655-mannheim-rd-2655-mannheim-rd-des-plaines-il-600183601-us,42.004966,-87.884235,2655 Mannheim Rd,Null,Null,Des Plaines,IL,600183601,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,5:00 AM to 5:00 PM,5:00 AM to 5:00 PM,5:00 AM to 5:00 PM,5:00 AM to 5:00 PM,5:00 AM to 5:00 PM,5:30 AM to 5:00 PM,5:30 AM to 5:00 PM
12504,20773-105725,US,LS,"[{'dayName': 'Today', 'hours': '7:00 AM to 2:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '7:00 AM to 2:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '7:00 AM to 2:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '7:00 AM to 2:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '7:00 AM to 2:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '7:00 AM to 2:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '7:00 AM to 2:00 PM', 'open': True, 'holiday': ''}]",westin-o-hare-6100-river-rd-rosemont-il-600185128-us,41.988646,-87.861346,6100 River Rd,Null,Null,Rosemont,IL,600185128,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,7:00 AM to 2:00 PM,7:00 AM to 2:00 PM,7:00 AM to 2:00 PM,7:00 AM to 2:00 PM,7:00 AM to 2:00 PM,7:00 AM to 2:00 PM,7:00 AM to 2:00 PM
12505,54417-286634,US,LS,"[{'dayName': 'Today', 'hours': '5:30 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:30 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:30 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:30 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:30 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:30 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:30 AM to 8:00 PM', 'open': True, 'holiday': ''}]",ord-t-3-gate-l-21-stinger-10000-o-hare-ave-chicago-il-60666-us,41.978529,-87.897218,10000 O'Hare Ave,Null,Null,Chicago,IL,60666,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,5:30 AM to 8:00 PM,5:30 AM to 8:00 PM,5:30 AM to 8:00 PM,5:30 AM to 8:00 PM,5:30 AM to 8:00 PM,5:30 AM to 8:00 PM,5:30 AM to 8:00 PM
12506,15030-156826,US,LS,"[{'dayName': 'Today', 'hours': '4:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '4:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '4:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '4:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '4:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '4:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '4:00 AM to 9:00 PM', 'open': True, 'holiday': ''}]",ord-t-3-gate-l-2-10000-west-o-hare-ave-chicago-il-60666-us,41.977308,-87.898602,10000 West O'Hare Ave,Circular Building 6,Null,Chicago,IL,60666,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,4:00 AM to 9:00 PM,4:00 AM to 9:00 PM,4:00 AM to 9:00 PM,4:00 AM to 9:00 PM,4:00 AM to 9:00 PM,4:00 AM to 9:00 PM,4:00 AM to 9:00 PM
12507,244-1484,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:30 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 8:30 PM', 'open': True, 'holiday': ''}]",15-s-prospect-ave-park-ridge-15-s-prospect-ave-park-ridge-il-600684120-us,42.010503,-87.82963,15 S. PROSPECT AVE.,Null,Null,Park Ridge,IL,600684120,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,5:00 AM to 8:30 PM,5:00 AM to 8:30 PM,5:00 AM to 8:30 PM,5:00 AM to 8:30 PM,5:00 AM to 8:30 PM,5:30 AM to 8:30 PM,6:00 AM to 8:30 PM
12508,72317-5705,US,LS,"[{'dayName': 'Today', 'hours': '4:30 AM to 7:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '4:30 AM to 7:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '4:30 AM to 7:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '4:30 AM to 7:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '4:30 AM to 7:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '4:30 AM to 7:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '4:30 AM to 7:30 PM', 'open': True, 'holiday': ''}]",ord-t-2-main-post-security-circular-building-6-circular-building-6-chicago-il,41.976333,-87.905406,Circular Building #6,Guard Post 8,Circular Building 6,Chicago,IL,60666,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,4:30 AM to 7:30 PM,4:30 AM to 7:30 PM,4:30 AM to 7:30 PM,4:30 AM to 7:30 PM,4:30 AM to 7:30 PM,4:30 AM to 7:30 PM,4:30 AM to 7:30 PM
12509,72326-5711,US,LS,"[{'dayName': 'Today', 'hours': '5:30 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:30 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:30 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:30 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:30 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:30 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:30 AM to 7:00 PM', 'open': True, 'holiday': ''}]",ord-t-3-gate-h-1-circular-building-6-circular-building-6-chicago-il,41.975947,-87.902288,CircularBuilding #6,Guard Post 8,Circular Building 6,Chicago,IL,60666,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,5:30 AM to 7:00 PM,5:30 AM to 7:00 PM,5:30 AM to 7:00 PM,5:30 AM to 7:00 PM,5:30 AM to 7:00 PM,5:30 AM to 7:00 PM,5:30 AM to 7:00 PM
12510,72245-35979,US,LS,"[{'dayName': 'Today', 'hours': '4:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '4:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '4:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '4:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '4:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '4:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '4:00 AM to 9:00 PM', 'open': True, 'holiday': ''}]",ord-t-3-h-k-food-court-circular-building-6-chicago-il-60666-us,41.975253,-87.90003,Circular Building #6,Guard Post 8,Null,Chicago,IL,60666,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,4:00 AM to 9:00 PM,4:00 AM to 9:00 PM,4:00 AM to 9:00 PM,4:00 AM to 9:00 PM,4:00 AM to 9:00 PM,4:00 AM to 9:00 PM,4:00 AM to 9:00 PM
12511,2461-22122,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}]",100-s-northwest-hwy-park-ridge-100-s-northwest-hwy-park-ridge-il-600684229-us,42.010033,-87.827995,100 S. NORTHWEST HWY,Null,Null,Park Ridge,IL,600684229,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM
12512,26705-235926,US,LS,"[{'dayName': 'Today', 'hours': '7:00 AM to 3:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '7:00 AM to 3:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '7:00 AM to 3:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '7:00 AM to 3:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '7:00 AM to 3:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '7:00 AM to 3:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '7:00 AM to 3:00 PM', 'open': True, 'holiday': ''}]",hilton-rosemont-5550-n-river-road-rosemont-il-60018-us,41.98016,-87.863303,5550 N. River Road,Null,Null,Rosemont,IL,60018,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,7:00 AM to 3:00 PM,7:00 AM to 3:00 PM,7:00 AM to 3:00 PM,7:00 AM to 3:00 PM,7:00 AM to 3:00 PM,7:00 AM to 3:00 PM,7:00 AM to 3:00 PM
12513,72323-5709,US,LS,"[{'dayName': 'Today', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}]",ord-t-3-gate-h-6-circular-building-6-circular-building-6-chicago-il,41.974663,-87.90033,Circular Building #6,Guard Post 8,Circular Building 6,Chicago,IL,60666,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM
12514,72403-3869,US,LS,"[{'dayName': 'Today', 'hours': '5:30 AM to 2:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:30 AM to 2:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:30 AM to 2:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:30 AM to 2:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:30 AM to 2:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:30 AM to 2:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:30 AM to 2:00 PM', 'open': True, 'holiday': ''}]",ord-t-2-gate-e-11-circular-building-6-host-marriott-starbucks-chicag,41.974737,-87.908286,Circular Building #6,Guard Post 8,Host Marriott Starbucks,Chicago,IL,60666,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,5:30 AM to 2:00 PM,5:30 AM to 2:00 PM,5:30 AM to 2:00 PM,5:30 AM to 2:00 PM,5:30 AM to 2:00 PM,5:30 AM to 2:00 PM,5:30 AM to 2:00 PM
12515,19230-179904,US,LS,Null,donald-e-stephens-conv-ctr-rosemo-5555-n-river-road-rosemont-il-60018-us,41.978936,-87.861318,5555 N River Road,Null,Null,Rosemont,IL,60018,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,Null,Null,Null,Null,Null,Null,Null
